TO,FROM,REASON,SERVER,DATE,CHANNEL
Mert Ozd#6679,pat.zip#5266,@Mert Ozd meeting in real life during DAOist Mexico! 🥳 ,Token Engineering Commons,Mar-10-2022,🙏｜praise
DanKnobelsdorf#0326,pat.zip#5266,@Mert Ozd meeting in real life during DAOist Mexico! 🥳 ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Zeptimus#3359,Jeremy&TheGospelOfChange#8201, for offering us a positive community centric vision of the future at the practice group ,Token Engineering Commons,Mar-10-2022,🙏｜praise
bends#3537,Jeremy&TheGospelOfChange#8201,for pointing out agency is the new black at the practice session ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Juankbell#7458,Jeremy&TheGospelOfChange#8201,for joining me to check out some of the action in the LS scene ,Token Engineering Commons,Mar-10-2022,🙏｜praise
metaverde#2503,Jeremy&TheGospelOfChange#8201,for stepping into the youngling role to inquire how we wiell get to the bright future at the practice session ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Pythagorean#5361,Jeremy&TheGospelOfChange#8201,for vibing out and trading field notes ,Token Engineering Commons,Mar-10-2022,🙏｜praise
MorganicMovement 🍄#1085,Jeremy&TheGospelOfChange#8201,@MorganicMovement 🍄 for joining the practice session ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Tam2140#9361,Jeremy&TheGospelOfChange#8201,"for joining us as well, for however long ",Token Engineering Commons,Mar-10-2022,🙏｜praise
streamerd#5565,Jeremy&TheGospelOfChange#8201,for showing up and checking out the practice session ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Leen#8610,Jeremy&TheGospelOfChange#8201,for an encouraging us to slow down and take more time for fewer things in the practice session ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Zeptimus#3359,Jeremy&TheGospelOfChange#8201,for creating artifacts of all these sessions and meetings ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Juankbell#7458,Jeremy&TheGospelOfChange#8201,at for leaning into the beginners mind and inquiring with the elder pioneers at the LS practice session ,Token Engineering Commons,Mar-10-2022,🙏｜praise
nic#9212,Letty#5399,for design prototypes on how to annotate the C Library! ,Token Engineering Commons,Mar-11-2022,🎑｜omega
solsista#5370,Letty#5399,for a great synthesis doc on how and why contribute to the C Library! ,Token Engineering Commons,Mar-11-2022,🎑｜omega
Letty#5399,solsista#5370,and @Mert Ozd for moving the TE Consilience Library from idea to convition vote each step of the process and helping each other ,Token Engineering Commons,Mar-11-2022,🎑｜omega
Mert Ozd#6679,solsista#5370,and @Mert Ozd for moving the TE Consilience Library from idea to convition vote each step of the process and helping each other ,Token Engineering Commons,Mar-11-2022,🎑｜omega
nic#9212,solsista#5370,"and for their heart-felt and analytic input on criteria to how the contributions to a Living Library within the Consilience Space should be systematized, it made synthesizing why and how to contribute in the new template a breeze, energizing peace of work ",Token Engineering Commons,Mar-11-2022,🎑｜omega
MargaritaDave#8576,solsista#5370,"and for their heart-felt and analytic input on criteria to how the contributions to a Living Library within the Consilience Space should be systematized, it made synthesizing why and how to contribute in the new template a breeze, energizing peace of work ",Token Engineering Commons,Mar-11-2022,🎑｜omega
kristofer#1475,Zeptimus#3359,for setting up the reward board ,Token Engineering Commons,Mar-11-2022,🙏｜praise
Jeremy&TheGospelOfChange#8201,Zeptimus#3359, and for their weekly knowdlege share of  LS 🙏 ,Token Engineering Commons,Mar-11-2022,🙏｜praise
Leen#8610,Zeptimus#3359, and for their weekly knowdlege share of  LS 🙏 ,Token Engineering Commons,Mar-11-2022,🙏｜praise
Mert Ozd#6679,nic#9212,@Mert Ozd for karate chopping the 0mega Administrative Work thread 🥷 ,Token Engineering Commons,Mar-11-2022,🎑｜omega
bear100#9085,nic#9212,"for providing feedback on pinned messages, really helpful in improving the experience of joining 0mega ",Token Engineering Commons,Mar-11-2022,🎑｜omega
solsista#5370,nic#9212,for creating outfacing library contribution template (from @Mert Ozd but it didn’t work) ,Token Engineering Commons,Mar-11-2022,🎑｜omega
Mert Ozd#6679,nic#9212,for creating outfacing library contribution template (from @Mert Ozd but it didn’t work) ,Token Engineering Commons,Mar-11-2022,🎑｜omega
Jolly LaMa#5962,nic#9212,@Jolly LaMa for sharing feedback on pinned messages 🥳 ,Token Engineering Commons,Mar-11-2022,🎑｜omega
UniPuff🐙#9571,nic#9212,"on sharing in depth the current experience of participating in 0mega, the limitations we’re experiencing in the platform used and also recommendations on how the problem may be solved 🙌 ",Token Engineering Commons,Mar-11-2022,🎑｜omega
Zeptimus#3359,ygg_anderson#4998,for leading the conversations about DAO Partnerships and Liquidity options for TEC ,Token Engineering Commons,Mar-11-2022,🙏｜praise
divine_comedian#5493,ygg_anderson#4998,for leading the conversations about DAO Partnerships and Liquidity options for TEC ,Token Engineering Commons,Mar-11-2022,🙏｜praise
natesuits#4789,ygg_anderson#4998,for leading the conversations about DAO Partnerships and Liquidity options for TEC ,Token Engineering Commons,Mar-11-2022,🙏｜praise
Tam2140#9361,ygg_anderson#4998,for leading the conversations about DAO Partnerships and Liquidity options for TEC ,Token Engineering Commons,Mar-11-2022,🙏｜praise
pat.zip (TE Academy)#5266,angieberryberry#9822,@pat.zip (TE Academy) @akrtws (TE Academy) for being attentive and enthusiastic during the TEAM TE Academy meeting. ,Token Engineering Commons,Mar-11-2022,🙏｜praise
akrtws (TE Academy)#4246,angieberryberry#9822,@pat.zip (TE Academy) @akrtws (TE Academy) for being attentive and enthusiastic during the TEAM TE Academy meeting. ,Token Engineering Commons,Mar-11-2022,🙏｜praise
chuygarcia.eth#6692,angieberryberry#9822,@pat.zip (TE Academy) @akrtws (TE Academy) for being attentive and enthusiastic during the TEAM TE Academy meeting. ,Token Engineering Commons,Mar-11-2022,🙏｜praise
AnaTech#7412,angieberryberry#9822,"for helping create tweets and amazing memes, also for showing support to the TE Academy. ",Token Engineering Commons,Mar-11-2022,🙏｜praise
pat.zip (TE Academy)#5266,akrtws (TE Academy)#4246,@pat.zip (TE Academy) for setting up powerful comms structures for TE Academy ,Token Engineering Commons,Mar-11-2022,🙏｜praise
angieberryberry#9822,akrtws (TE Academy)#4246,@pat.zip (TE Academy) for setting up powerful comms structures for TE Academy ,Token Engineering Commons,Mar-11-2022,🙏｜praise
chuygarcia.eth#6692,akrtws (TE Academy)#4246,@pat.zip (TE Academy) for creating attention for TEC and TE Academy throughout Feb/March ,Token Engineering Commons,Mar-11-2022,🙏｜praise
angieberryberry#9822,akrtws (TE Academy)#4246,@pat.zip (TE Academy) for creating attention for TEC and TE Academy throughout Feb/March ,Token Engineering Commons,Mar-11-2022,🙏｜praise
pat.zip (TE Academy)#5266,akrtws (TE Academy)#4246,@pat.zip (TE Academy) for creating attention for TEC and TE Academy throughout Feb/March ,Token Engineering Commons,Mar-11-2022,🙏｜praise
AnaTech#7412,akrtws (TE Academy)#4246,@pat.zip (TE Academy) for creating attention for TEC and TE Academy throughout Feb/March ,Token Engineering Commons,Mar-11-2022,🙏｜praise
noah_saav#0338,eduardovegap#0422,for a productive talks for potential partnership with London Business School! ,Token Engineering Commons,Mar-14-2022,🙏｜praise
johnjonas#2307,chuygarcia.eth#6692,for a great update on the script for the quantificator's animated tutorial! it's beautiful to see such a cute narrative unfold around the rewards system and how accurately it represents the community values ,Token Engineering Commons,Mar-14-2022,🙏｜praise
natesuits#4789,chuygarcia.eth#6692,for offering johnjonas support with the quantifier's tutorial script ,Token Engineering Commons,Mar-14-2022,🙏｜praise
Tam2140#9361,Zeptimus#3359, for updating the communitas call every week and share updates on the transparency channel you are awesome tam❤️ ,Token Engineering Commons,Mar-14-2022,🕵｜transparency
chuygarcia.eth#6692,Mert Ozd#6679,for spreading Proposal Inverter Party ! ,Token Engineering Commons,Mar-15-2022,🙏｜praise
ALOYSIOUS#3049,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
BiancaGadelha#2667,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
David (please DYOR...)#4116,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
Guy James#3266,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
KZ Flyer#0926,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
Kojak#5611,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
mafer_cordovas#1034,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
MS#4235,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
shawn#7046,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
T Wells#9070,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
xdamman#3734,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
🐙 octopus#5508,freshelle#9882,@David (please DYOR...) @Guy James @KZ Flyer @T Wells @🐙 octopus  @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-15-2022,🙏｜praise
